ID,p3,p4,p5,p6,winRate
112, 0.000000, 1.000000, 0.200000, 0.800000, 0.6576666666666666
113, 0.000000, 1.000000, 0.300000, 0.700000, 0.672
114, 0.000000, 1.000000, 0.400000, 0.600000, 0.6843333333333333
115, 0.000000, 1.000000, 0.500000, 0.500000, 0.666
116, 0.000000, 1.000000, 0.600000, 0.400000, 0.6733333333333333
117, 0.000000, 1.000000, 0.700000, 0.300000, 0.6603333333333333
118, 0.000000, 1.000000, 0.800000, 0.200000, 0.654
119, 0.000000, 1.000000, 0.900000, 0.100000, 0.626
120, 0.000000, 1.000000, 1.000000, 0.000000, 0.6176666666666667
121, 0.050000, 0.000000, 0.000000, 1.000000, 0.6506666666666666
122, 0.050000, 0.000000, 0.100000, 0.900000, 0.6493333333333333
123, 0.050000, 0.000000, 0.200000, 0.800000, 0.6613333333333333
124, 0.050000, 0.000000, 0.300000, 0.700000, 0.6693333333333333
125, 0.050000, 0.000000, 0.400000, 0.600000, 0.6613333333333333
126, 0.050000, 0.000000, 0.500000, 0.500000, 0.664
127, 0.050000, 0.000000, 0.600000, 0.400000, 0.6623333333333333
128, 0.050000, 0.000000, 0.700000, 0.300000, 0.66
129, 0.050000, 0.000000, 0.800000, 0.200000, 0.632
130, 0.050000, 0.000000, 0.900000, 0.100000, 0.6343333333333333
131, 0.050000, 0.000000, 1.000000, 0.000000, 0.6186666666666667
132, 0.050000, 0.100000, 0.000000, 1.000000, 0.6396666666666667
133, 0.050000, 0.100000, 0.100000, 0.900000, 0.6396666666666667
134, 0.050000, 0.100000, 0.200000, 0.800000, 0.658
135, 0.050000, 0.100000, 0.300000, 0.700000, 0.6686666666666666
136, 0.050000, 0.100000, 0.400000, 0.600000, 0.6616666666666666
137, 0.050000, 0.100000, 0.500000, 0.500000, 0.672
138, 0.050000, 0.100000, 0.600000, 0.400000, 0.662
139, 0.050000, 0.100000, 0.700000, 0.300000, 0.653
140, 0.050000, 0.100000, 0.800000, 0.200000, 0.6536666666666666
141, 0.050000, 0.100000, 0.900000, 0.100000, 0.6286666666666667
142, 0.050000, 0.100000, 1.000000, 0.000000, 0.628
143, 0.050000, 0.200000, 0.000000, 1.000000, 0.6596666666666666
144, 0.050000, 0.200000, 0.100000, 0.900000, 0.652
145, 0.050000, 0.200000, 0.200000, 0.800000, 0.6533333333333333
146, 0.050000, 0.200000, 0.300000, 0.700000, 0.66
147, 0.050000, 0.200000, 0.400000, 0.600000, 0.673
148, 0.050000, 0.200000, 0.500000, 0.500000, 0.6776666666666666
149, 0.050000, 0.200000, 0.600000, 0.400000, 0.6633333333333333
150, 0.050000, 0.200000, 0.700000, 0.300000, 0.66
151, 0.050000, 0.200000, 0.800000, 0.200000, 0.659
152, 0.050000, 0.200000, 0.900000, 0.100000, 0.6293333333333333
153, 0.050000, 0.200000, 1.000000, 0.000000, 0.6193333333333333
154, 0.050000, 0.300000, 0.000000, 1.000000, 0.6483333333333333
155, 0.050000, 0.300000, 0.100000, 0.900000, 0.6513333333333333
156, 0.050000, 0.300000, 0.200000, 0.800000, 0.6516666666666666
157, 0.050000, 0.300000, 0.300000, 0.700000, 0.6643333333333333
158, 0.050000, 0.300000, 0.400000, 0.600000, 0.6696666666666666
