ID,p24,p25,winRate
62, 0.300000, 2.750000, 0.5941
63, 0.300000, 3.000000, 0.5837
64, 0.300000, 3.250000, 0.5815
65, 0.300000, 3.500000, 0.5831
66, 0.300000, 3.750000, 0.5775
67, 0.300000, 4.000000, 0.569
68, 0.400000, 0.000000, 0.6571
69, 0.400000, 0.250000, 0.6303
70, 0.400000, 0.500000, 0.6162
71, 0.400000, 0.750000, 0.6096
72, 0.400000, 1.000000, 0.6134
73, 0.400000, 1.250000, 0.5948
74, 0.400000, 1.500000, 0.5935
75, 0.400000, 1.750000, 0.5931
76, 0.400000, 2.000000, 0.5867
77, 0.400000, 2.250000, 0.5786
78, 0.400000, 2.500000, 0.5756
79, 0.400000, 2.750000, 0.5623
80, 0.400000, 3.000000, 0.564
81, 0.400000, 3.250000, 0.5653
82, 0.400000, 3.500000, 0.5677
83, 0.400000, 3.750000, 0.562
84, 0.400000, 4.000000, 0.563
85, 0.500000, 0.000000, 0.6383
86, 0.500000, 0.250000, 0.6111
87, 0.500000, 0.500000, 0.6033
88, 0.500000, 0.750000, 0.595
89, 0.500000, 1.000000, 0.5951
90, 0.500000, 1.250000, 0.5828
91, 0.500000, 1.500000, 0.5825
92, 0.500000, 1.750000, 0.5764
93, 0.500000, 2.000000, 0.5759
94, 0.500000, 2.250000, 0.5716
95, 0.500000, 2.500000, 0.5758
96, 0.500000, 2.750000, 0.5571
97, 0.500000, 3.000000, 0.5657
98, 0.500000, 3.250000, 0.564
99, 0.500000, 3.500000, 0.5648
100, 0.500000, 3.750000, 0.5603
101, 0.500000, 4.000000, 0.5567
102, 0.600000, 0.000000, 0.6263
103, 0.600000, 0.250000, 0.6069
104, 0.600000, 0.500000, 0.5893
105, 0.600000, 0.750000, 0.5821
106, 0.600000, 1.000000, 0.5767
107, 0.600000, 1.250000, 0.5732
108, 0.600000, 1.500000, 0.5802
109, 0.600000, 1.750000, 0.5736
110, 0.600000, 2.000000, 0.5729
111, 0.600000, 2.250000, 0.562
112, 0.600000, 2.500000, 0.5689
113, 0.600000, 2.750000, 0.5602
114, 0.600000, 3.000000, 0.563
115, 0.600000, 3.250000, 0.5593
116, 0.600000, 3.500000, 0.5556
117, 0.600000, 3.750000, 0.5598
118, 0.600000, 4.000000, 0.5675
119, 0.700000, 0.000000, 0.6186
120, 0.700000, 0.250000, 0.5877
121, 0.700000, 0.500000, 0.5853
122, 0.700000, 0.750000, 0.5802
123, 0.700000, 1.000000, 0.5808
124, 0.700000, 1.250000, 0.5706
125, 0.700000, 1.500000, 0.5698
126, 0.700000, 1.750000, 0.5568
127, 0.700000, 2.000000, 0.5581
128, 0.700000, 2.250000, 0.548
129, 0.700000, 2.500000, 0.5577
130, 0.700000, 2.750000, 0.5543
131, 0.700000, 3.000000, 0.5539
132, 0.700000, 3.250000, 0.5622
133, 0.700000, 3.500000, 0.5482
134, 0.700000, 3.750000, 0.5497
135, 0.700000, 4.000000, 0.5535
136, 0.800000, 0.000000, 0.5991
137, 0.800000, 0.250000, 0.5812
138, 0.800000, 0.500000, 0.5745
139, 0.800000, 0.750000, 0.5623
140, 0.800000, 1.000000, 0.5632
141, 0.800000, 1.250000, 0.5598
142, 0.800000, 1.500000, 0.5599
143, 0.800000, 1.750000, 0.5589
144, 0.800000, 2.000000, 0.5501
145, 0.800000, 2.250000, 0.5548
146, 0.800000, 2.500000, 0.5568
147, 0.800000, 2.750000, 0.5542
148, 0.800000, 3.000000, 0.5444
149, 0.800000, 3.250000, 0.5471
150, 0.800000, 3.500000, 0.5433
151, 0.800000, 3.750000, 0.5501
152, 0.800000, 4.000000, 0.541
153, 0.900000, 0.000000, 0.6006
154, 0.900000, 0.250000, 0.575
155, 0.900000, 0.500000, 0.5749
156, 0.900000, 0.750000, 0.562
157, 0.900000, 1.000000, 0.563
158, 0.900000, 1.250000, 0.5583
159, 0.900000, 1.500000, 0.5537
160, 0.900000, 1.750000, 0.5589
161, 0.900000, 2.000000, 0.5431
162, 0.900000, 2.250000, 0.5415
163, 0.900000, 2.500000, 0.5537
164, 0.900000, 2.750000, 0.5532
165, 0.900000, 3.000000, 0.5535
166, 0.900000, 3.250000, 0.5589
167, 0.900000, 3.500000, 0.5464
168, 0.900000, 3.750000, 0.5398
169, 0.900000, 4.000000, 0.5482
170, 1.000000, 0.000000, 0.5949
171, 1.000000, 0.250000, 0.5736
172, 1.000000, 0.500000, 0.5641
173, 1.000000, 0.750000, 0.5606
174, 1.000000, 1.000000, 0.5648
175, 1.000000, 1.250000, 0.5545
176, 1.000000, 1.500000, 0.557
177, 1.000000, 1.750000, 0.5507
178, 1.000000, 2.000000, 0.5418
179, 1.000000, 2.250000, 0.5431
180, 1.000000, 2.500000, 0.5464
181, 1.000000, 2.750000, 0.5385
182, 1.000000, 3.000000, 0.545
183, 1.000000, 3.250000, 0.5458
184, 1.000000, 3.500000, 0.5467
185, 1.000000, 3.750000, 0.5485
186, 1.000000, 4.000000, 0.5468
