playerID,opponentID,gameID,roundID,numSelfTurnsToKnock,numOppTurnsToKnock,numSelfFaceUpCardsDrawn,numOppFaceUpCardsDrawn,numSelfMeldsAtKnock,numSelfRunMeldsAtKnock,numSelfRankMeldsAtKnock,numOppMeldsAtKnock,numOppRunMeldsAtKnock,numOppRankMeldsAtKnock
2,5,680,3337,0,18,4,7,2,1,1,3,2,1
2,5,680,3338,16,0,3,6,2,1,1,2,1,1
2,5,680,3339,6,0,4,2,3,2,1,2,1,1
2,5,681,3340,0,10,5,6,1,0,1,3,1,2
2,5,681,3341,0,19,3,6,2,1,1,3,1,2
2,5,682,3342,0,10,3,3,2,1,1,3,1,2
2,5,682,3343,0,10,5,3,2,0,2,3,0,3
2,5,683,3344,0,7,5,1,2,0,2,3,1,2
2,5,683,3345,15,0,4,3,3,2,1,2,2,0
2,5,683,3346,0,14,6,4,2,0,2,3,1,2
2,5,683,3347,11,0,5,5,3,0,3,2,2,0
2,5,684,3348,8,0,2,2,3,2,1,1,1,0
2,5,684,3349,0,7,3,5,2,1,1,3,1,2
2,5,684,3350,0,20,6,4,3,1,2,3,2,1
2,5,685,3351,0,13,5,4,2,1,1,3,1,2
2,5,686,3352,11,0,6,4,3,2,1,2,1,1
2,5,686,3353,0,17,5,2,2,1,1,3,2,1
2,5,686,3354,6,0,4,4,3,1,2,1,1,0
2,5,687,3355,10,0,6,3,3,2,1,2,0,2
2,5,687,3356,0,13,1,2,3,0,3,3,0,3
2,5,687,3357,0,13,3,3,2,1,1,3,1,2
2,5,687,3358,12,0,4,3,3,1,2,2,0,2
2,5,687,3359,0,13,5,2,3,0,3,3,0,3
2,5,688,3360,0,13,7,2,2,0,2,3,1,2
2,5,688,3361,0,11,4,1,2,0,2,3,3,0
2,5,689,3362,9,0,3,2,3,2,1,3,1,2
2,5,689,3363,0,8,3,5,2,0,2,3,1,2
2,5,690,3364,0,12,4,4,2,1,1,3,0,3
2,5,690,3365,0,14,5,2,2,0,2,3,1,2
2,5,691,3366,0,14,5,4,2,2,0,3,1,2
2,5,692,3367,8,0,3,4,3,2,1,2,2,0
2,5,692,3368,0,10,6,3,2,2,0,3,1,2
2,5,692,3369,17,0,3,4,3,0,3,3,1,2
2,5,692,3370,0,14,5,4,3,1,2,2,1,1
2,5,692,3371,12,0,3,4,3,2,1,3,2,1
2,5,692,3372,0,12,8,4,2,1,1,3,2,1
2,5,693,3373,0,10,4,4,2,0,2,3,2,1
2,5,693,3374,8,0,5,5,3,3,0,0,0,0
2,5,693,3375,11,0,6,4,3,2,1,2,1,1
2,5,694,3376,0,13,3,4,3,1,2,3,0,3
2,5,694,3377,0,16,7,4,3,0,3,3,2,1
2,5,695,3378,14,0,2,5,3,2,1,3,0,3
2,5,695,3379,8,0,4,4,3,2,1,2,2,0
2,5,695,3380,0,9,3,3,2,0,2,3,3,0
2,5,696,3381,0,9,3,5,2,0,2,3,2,1
2,5,696,3382,0,13,5,3,2,0,2,3,0,3
2,5,697,3383,13,0,5,4,3,0,3,2,1,1
2,5,697,3384,8,0,3,3,3,1,2,3,1,2
2,5,697,3385,0,5,4,5,1,1,0,3,3,0
2,5,698,3386,0,6,3,4,1,0,1,3,1,2
2,5,699,3387,0,6,2,4,3,2,1,3,2,1
2,5,699,3388,11,0,2,5,3,1,2,2,1,1
2,5,699,3389,11,0,4,1,3,0,3,2,1,1
3,0,700,3390,8,0,4,2,3,0,3,2,1,1
3,0,700,3391,0,5,3,1,0,0,0,2,0,2
3,0,700,3392,0,3,0,2,1,0,1,2,1,1
3,0,700,3393,0,9,6,0,2,2,0,2,1,1
3,0,700,3394,0,8,4,2,2,0,2,2,0,2
3,0,700,3395,7,0,2,1,3,1,2,2,1,1
3,0,701,3396,0,8,5,1,2,2,0,2,1,1
3,0,701,3397,0,7,2,2,2,1,1,2,1,1
3,0,701,3398,0,6,3,2,2,0,2,2,1,1
3,0,701,3399,0,6,1,3,3,0,3,2,1,1
3,0,701,3400,0,7,1,2,3,0,3,2,0,2
3,0,701,3401,12,0,5,2,3,1,2,2,0,2
3,0,702,3402,13,0,2,2,3,0,3,1,0,1
3,0,702,3403,0,7,2,1,2,0,2,2,2,0
3,0,702,3404,0,7,2,2,2,0,2,2,2,0
3,0,702,3405,0,9,5,3,2,1,1,2,1,1
3,0,703,3406,0,2,1,2,0,0,0,2,0,2
3,0,703,3407,9,0,4,0,3,0,3,1,0,1
3,0,703,3408,0,7,3,2,1,1,0,3,2,1
3,0,704,3409,0,6,0,2,1,0,1,2,1,1
3,0,704,3410,8,0,4,1,3,3,0,1,1,0
3,0,704,3411,0,10,5,1,2,0,2,2,1,1
3,0,704,3412,0,11,4,1,2,0,2,2,1,1
3,0,704,3413,0,10,4,2,2,0,2,2,1,1
3,0,705,3414,0,4,2,1,1,1,0,2,1,1
3,0,705,3415,0,12,4,2,2,2,0,2,1,1
3,0,705,3416,0,11,3,3,3,1,2,2,1,1
3,0,706,3417,11,0,4,0,3,0,3,2,1,1
3,0,706,3418,0,6,3,1,1,1,0,3,2,1
3,0,706,3419,0,6,2,2,2,1,1,3,1,2
3,0,706,3420,0,13,3,2,2,1,1,3,1,2
3,0,706,3421,0,9,0,2,2,1,1,2,1,1
3,0,707,3422,8,0,5,2,3,0,3,2,0,2
3,0,707,3423,0,9,3,0,2,0,2,2,1,1
3,0,707,3424,0,7,2,0,2,0,2,3,0,3
3,0,707,3425,0,10,1,2,2,2,0,2,1,1
3,0,707,3426,0,6,1,2,2,2,0,3,2,1
3,0,707,3427,0,8,1,3,3,1,2,2,1,1
3,0,707,3428,0,7,2,4,2,2,0,3,2,1
3,0,708,3429,0,6,3,2,2,1,1,2,2,0
3,0,708,3430,0,4,1,1,1,1,0,2,1,1
3,0,708,3431,0,7,4,0,1,1,0,2,0,2
3,0,709,3432,0,9,2,1,2,0,2,2,0,2
3,0,709,3433,0,3,2,2,1,1,0,2,1,1
3,0,709,3434,0,5,2,2,1,1,0,2,1,1
3,0,709,3435,0,8,2,2,3,0,3,2,1,1
3,0,710,3436,0,3,1,1,2,0,2,2,1,1
3,0,710,3437,0,12,4,1,2,0,2,3,0,3
3,0,711,3438,0,9,1,2,3,1,2,3,2,1
3,0,711,3439,0,10,5,0,2,1,1,2,2,0
3,0,711,3440,0,6,4,1,1,0,1,3,2,1
3,0,711,3441,15,0,4,2,3,2,1,2,1,1
3,0,712,3442,0,5,1,1,1,0,1,2,2,0
3,0,712,3443,0,8,2,1,1,1,0,3,1,2
3,0,712,3444,0,5,1,2,2,0,2,3,0,3
3,0,712,3445,0,7,4,2,2,2,0,2,1,1
3,0,713,3446,0,11,2,4,3,0,3,3,3,0
3,0,713,3447,0,9,3,2,0,0,0,2,1,1
3,0,713,3448,0,8,5,2,3,1,2,2,2,0
3,0,714,3449,8,0,4,1,3,0,3,2,2,0
3,0,714,3450,0,5,1,0,2,1,1,3,0,3
3,0,714,3451,0,14,4,1,2,1,1,2,2,0
3,0,714,3452,0,8,3,3,2,0,2,3,0,3
3,0,714,3453,0,5,1,3,2,1,1,3,1,2
3,0,714,3454,0,12,5,2,2,1,1,2,0,2
3,0,715,3455,8,0,2,2,3,0,3,2,1,1
3,0,715,3456,0,11,4,3,2,1,1,2,2,0
3,0,715,3457,0,5,3,2,1,1,0,2,1,1
3,0,715,3458,0,10,2,3,2,1,1,2,0,2
3,0,715,3459,0,5,0,3,2,1,1,2,0,2
3,0,715,3460,0,6,2,1,1,1,0,2,2,0
3,0,716,3461,0,3,1,0,1,0,1,2,1,1
3,0,716,3462,0,7,4,1,2,2,0,2,2,0
3,0,716,3463,0,14,3,2,2,0,2,2,0,2
3,0,717,3464,0,8,2,1,2,2,0,2,0,2
3,0,717,3465,0,9,2,1,3,0,3,2,2,0
3,0,717,3466,0,12,3,1,2,0,2,2,1,1
3,0,717,3467,9,0,3,2,3,0,3,2,1,1
3,0,718,3468,0,3,1,0,2,0,2,2,1,1
3,0,718,3469,0,4,2,3,1,0,1,3,2,1
3,0,718,3470,0,6,1,1,2,0,2,2,0,2
3,0,719,3471,0,10,3,2,2,2,0,2,0,2
3,0,719,3472,0,7,2,2,3,0,3,2,1,1
3,0,719,3473,0,8,1,3,2,1,1,2,0,2
3,0,719,3474,0,3,1,1,1,1,0,3,2,1
3,0,719,3475,6,0,2,1,3,0,3,2,0,2
3,0,719,3476,0,6,3,1,2,0,2,2,0,2
3,0,720,3477,0,10,2,0,2,2,0,2,1,1
3,0,720,3478,0,6,3,0,2,1,1,2,0,2
3,0,720,3479,7,0,4,2,3,3,0,2,1,1
3,0,721,3480,0,2,1,0,0,0,0,2,1,1
3,0,721,3481,0,14,5,1,2,1,1,2,1,1
3,0,722,3482,0,4,2,1,0,0,0,3,1,2
3,0,722,3483,0,12,5,1,2,1,1,2,0,2
3,0,722,3484,0,5,2,2,2,0,2,2,1,1
3,0,722,3485,0,14,4,3,3,1,2,2,1,1
3,0,722,3486,0,6,2,3,2,1,1,3,1,2
3,0,723,3487,0,11,0,1,3,0,3,2,1,1
3,0,723,3488,7,0,3,0,3,0,3,2,0,2
3,0,723,3489,0,10,4,2,3,1,2,3,0,3
3,0,723,3490,0,12,4,1,3,1,2,3,1,2
3,0,723,3491,0,6,1,1,2,0,2,1,1,0
3,0,723,3492,0,8,2,1,2,0,2,2,0,2
3,0,723,3493,0,5,2,1,1,0,1,3,1,2
3,0,723,3494,0,6,3,0,3,1,2,2,0,2
3,0,723,3495,0,9,4,1,2,2,0,2,1,1
3,0,724,3496,0,6,2,2,2,0,2,3,1,2
3,0,724,3497,0,6,2,2,2,1,1,2,0,2
3,0,724,3498,0,4,0,4,1,0,1,2,1,1
3,0,724,3499,0,11,2,2,2,0,2,3,0,3
3,0,725,3500,0,6,3,0,2,1,1,2,1,1
3,0,725,3501,0,7,3,2,3,0,3,1,1,0
3,0,725,3502,0,7,1,0,2,1,1,2,2,0
3,0,725,3503,0,9,2,2,2,1,1,3,1,2
3,0,725,3504,0,11,4,3,3,3,0,2,2,0
3,0,725,3505,0,4,3,1,1,1,0,2,0,2
3,0,726,3506,0,7,3,2,1,1,0,2,2,0
3,0,726,3507,0,12,5,2,3,2,1,3,0,3
3,0,726,3508,0,3,2,1,3,2,1,2,1,1
3,0,726,3509,0,9,4,2,2,1,1,2,1,1
3,0,726,3510,0,8,3,2,2,0,2,2,2,0
3,0,726,3511,0,5,1,3,2,1,1,3,1,2
3,0,727,3512,0,8,1,2,1,0,1,2,0,2
3,0,727,3513,0,8,4,3,2,0,2,2,1,1
3,0,727,3514,0,10,6,1,2,0,2,2,2,0
3,0,727,3515,13,0,4,2,3,0,3,2,2,0
3,0,727,3516,0,7,1,2,1,1,0,2,0,2
3,0,728,3517,0,7,3,1,0,0,0,2,1,1
3,0,728,3518,9,0,4,1,3,0,3,1,1,0
3,0,728,3519,0,11,2,2,2,1,1,2,2,0
3,0,728,3520,0,5,2,3,2,1,1,3,1,2
3,0,728,3521,0,8,3,1,2,0,2,3,2,1
3,0,729,3522,0,6,3,1,1,1,0,2,2,0
3,0,729,3523,0,4,1,1,1,1,0,3,2,1
3,0,729,3524,6,0,4,1,3,1,2,2,0,2
3,0,729,3525,0,9,3,1,2,2,0,2,1,1
3,0,730,3526,0,6,1,2,2,1,1,3,2,1
3,0,730,3527,0,9,2,1,2,1,1,3,1,2
3,0,730,3528,0,7,1,1,3,0,3,2,2,0
3,0,730,3529,0,10,5,4,3,3,0,2,1,1
3,0,730,3530,0,11,6,3,2,0,2,2,1,1
3,0,730,3531,0,6,2,1,2,2,0,3,1,2
3,0,731,3532,6,0,1,1,3,1,2,1,0,1
3,0,731,3533,0,3,0,2,0,0,0,2,1,1
3,0,732,3534,0,7,1,2,0,0,0,3,0,3
3,0,732,3535,0,8,2,1,1,1,0,2,1,1
3,0,732,3536,0,10,4,2,2,1,1,3,0,3
3,0,732,3537,0,12,5,2,3,0,3,2,2,0
3,0,733,3538,4,0,2,1,3,1,2,1,0,1
3,0,733,3539,0,3,2,2,1,0,1,2,1,1
3,0,733,3540,7,0,2,2,3,0,3,2,0,2
3,0,733,3541,0,5,0,1,2,0,2,3,1,2
3,0,734,3542,0,11,6,2,2,1,1,2,1,1
3,0,734,3543,0,6,4,0,2,1,1,3,3,0
3,0,734,3544,0,13,0,1,2,2,0,2,1,1
3,0,734,3545,0,9,3,3,2,1,1,2,2,0
3,0,734,3546,0,3,1,2,1,1,0,3,2,1
3,0,734,3547,0,8,2,1,3,1,2,2,0,2
3,0,735,3548,0,6,2,1,2,1,1,3,2,1
3,0,735,3549,0,14,4,1,2,1,1,2,1,1
3,0,735,3550,0,13,0,1,3,0,3,2,2,0
3,0,735,3551,0,1,0,1,0,0,0,3,0,3
3,0,735,3552,0,12,2,2,2,0,2,2,2,0
3,0,735,3553,0,13,4,1,2,0,2,2,2,0
3,0,735,3554,0,6,1,2,2,2,0,2,1,1
3,0,736,3555,0,7,2,3,2,1,1,2,0,2
3,0,736,3556,0,5,3,2,2,1,1,2,2,0
3,0,737,3557,0,4,1,1,1,1,0,3,2,1
3,0,737,3558,0,8,0,3,3,2,1,2,0,2
3,0,737,3559,0,13,7,1,3,1,2,3,1,2
3,0,737,3560,0,6,1,1,1,0,1,2,1,1
3,0,737,3561,0,10,1,1,1,0,1,2,1,1
3,0,737,3562,0,3,2,1,1,1,0,2,2,0
3,0,738,3563,0,3,2,0,1,1,0,2,2,0
3,0,738,3564,0,10,5,0,2,2,0,2,1,1
3,0,738,3565,0,10,1,1,2,2,0,2,2,0
3,0,738,3566,0,9,3,1,2,0,2,2,0,2
3,0,738,3567,0,4,3,1,2,1,1,2,1,1
3,0,738,3568,9,0,4,0,3,0,3,2,0,2
3,0,739,3569,0,7,3,1,1,0,1,2,1,1
3,0,739,3570,7,0,4,2,3,2,1,2,1,1
3,0,739,3571,0,8,2,1,2,1,1,2,0,2
3,0,739,3572,0,9,1,1,3,1,2,3,2,1
3,0,739,3573,0,12,2,3,1,1,0,3,2,1
3,0,740,3574,8,0,3,1,2,2,0,2,1,1
3,0,740,3575,0,6,1,0,3,0,3,2,0,2
3,0,740,3576,0,10,2,2,3,2,1,2,1,1
3,0,740,3577,0,3,1,3,1,0,1,2,0,2
3,0,741,3578,0,4,3,1,1,0,1,3,1,2
3,0,741,3579,10,0,2,1,3,2,1,1,1,0
3,0,741,3580,0,11,5,1,2,0,2,3,1,2
3,0,741,3581,0,8,2,1,2,1,1,2,2,0
3,0,741,3582,0,12,4,1,2,0,2,2,2,0
3,0,742,3583,0,9,5,1,2,2,0,2,1,1
3,0,742,3584,0,3,1,1,1,0,1,3,2,1
3,0,742,3585,0,9,3,2,3,1,2,2,1,1
3,0,742,3586,6,0,5,2,3,2,1,2,2,0
3,0,742,3587,0,6,1,1,1,1,0,3,3,0
3,0,742,3588,0,8,2,1,3,2,1,2,0,2
3,0,743,3589,0,8,3,0,2,1,1,2,0,2
3,0,743,3590,0,11,0,3,3,0,3,2,0,2
3,0,743,3591,0,9,4,3,2,0,2,3,1,2
3,0,743,3592,0,7,1,0,2,2,0,2,1,1
3,0,744,3593,0,4,4,0,1,1,0,3,0,3
3,0,744,3594,0,15,3,2,2,1,1,2,0,2
3,0,744,3595,0,5,1,2,2,0,2,2,0,2
3,0,745,3596,0,5,2,2,1,1,0,2,0,2
3,0,745,3597,0,8,5,1,2,0,2,3,1,2
3,0,746,3598,10,0,3,2,3,0,3,2,0,2
3,0,746,3599,0,8,3,3,2,0,2,3,2,1
3,0,746,3600,0,4,1,1,1,0,1,2,2,0
3,0,746,3601,0,11,4,4,3,0,3,2,0,2
3,0,746,3602,0,8,2,2,2,2,0,2,0,2
3,0,746,3603,0,9,3,2,1,0,1,3,2,1
3,0,746,3604,9,0,1,0,3,0,3,2,1,1
3,0,746,3605,0,14,1,1,2,1,1,3,1,2
3,0,747,3606,0,7,4,1,2,0,2,3,2,1
3,0,747,3607,0,8,3,3,2,2,0,2,1,1
3,0,747,3608,0,3,1,1,1,1,0,2,1,1
3,0,747,3609,0,8,2,1,2,1,1,2,1,1
3,0,747,3610,0,6,4,1,2,1,1,2,1,1
3,0,748,3611,0,7,2,2,1,0,1,2,2,0
3,0,748,3612,0,10,1,1,3,2,1,2,2,0
3,0,748,3613,0,11,0,3,3,0,3,3,2,1
3,0,748,3614,0,8,4,1,1,0,1,2,1,1
3,0,749,3615,0,12,2,3,1,1,0,2,2,0
3,0,749,3616,0,9,1,3,1,0,1,2,0,2
3,0,749,3617,0,7,3,2,1,1,0,2,1,1
3,0,749,3618,9,0,5,2,3,3,0,1,1,0
3,1,750,3619,0,13,4,4,2,0,2,3,2,1
3,1,750,3620,0,7,1,2,2,0,2,3,2,1
3,1,750,3621,13,0,3,3,3,1,2,2,0,2
3,1,750,3622,8,0,2,0,3,2,1,2,1,1
3,1,750,3623,16,0,2,2,3,0,3,2,1,1
3,1,751,3624,11,0,1,1,3,2,1,2,1,1
3,1,751,3625,7,0,1,0,3,0,3,1,0,1
3,1,751,3626,0,12,3,1,3,0,3,3,0,3
3,1,751,3627,0,9,1,1,1,1,0,2,2,0
3,1,752,3628,0,6,1,1,1,0,1,3,2,1
3,1,752,3629,11,0,4,1,3,1,2,2,2,0
3,1,753,3630,5,0,1,2,3,2,1,2,2,0
3,1,753,3631,0,20,9,2,3,1,2,3,1,2
3,1,753,3632,12,0,2,2,3,0,3,2,1,1
3,1,753,3633,0,9,2,3,1,0,1,3,1,2
3,1,754,3634,7,0,4,1,3,0,3,2,0,2
3,1,754,3635,0,17,7,2,2,0,2,3,1,2
3,1,754,3636,22,0,7,3,3,0,3,2,1,1
3,1,754,3637,0,7,2,3,1,1,0,3,3,0
3,1,754,3638,12,0,2,1,3,0,3,2,2,0
3,1,755,3639,0,14,6,4,2,0,2,3,2,1
3,1,755,3640,0,12,6,3,2,2,0,3,2,1
3,1,756,3641,0,8,2,4,2,2,0,3,1,2
3,1,756,3642,0,13,4,3,3,2,1,3,1,2
3,1,756,3643,0,9,4,3,3,0,3,3,1,2
3,1,756,3644,13,0,4,3,3,0,3,2,0,2
3,1,756,3645,17,0,5,2,3,2,1,2,1,1
3,1,757,3646,10,0,3,4,3,0,3,2,2,0
3,1,757,3647,0,13,3,1,2,0,2,3,0,3
3,1,757,3648,0,8,3,1,2,2,0,3,1,2
3,1,757,3649,8,0,3,1,3,1,2,1,1,0
3,1,758,3650,9,0,4,1,3,0,3,2,0,2
3,1,758,3651,22,0,5,1,3,2,1,3,1,2
3,1,758,3652,9,0,4,2,3,0,3,2,2,0
3,1,759,3653,0,4,3,1,0,0,0,3,1,2
3,1,759,3654,9,0,2,0,3,2,1,1,0,1
3,1,760,3655,16,0,6,3,3,0,3,2,1,1
3,1,760,3656,0,12,4,4,2,1,1,3,0,3
3,1,760,3657,14,0,3,5,3,2,1,2,0,2
3,1,760,3658,0,14,3,2,2,1,1,3,0,3
3,1,761,3659,16,0,2,3,3,0,3,2,0,2
3,1,761,3660,0,15,6,1,3,1,2,3,1,2
3,1,761,3661,11,0,4,0,3,2,1,2,2,0
3,1,761,3662,12,0,5,2,3,0,3,3,1,2
3,1,761,3663,0,5,3,2,1,1,0,3,1,2
3,1,762,3664,0,9,1,2,2,0,2,3,0,3
3,1,762,3665,13,0,1,2,3,0,3,3,1,2
3,1,762,3666,0,48,5,8,2,0,2,3,3,0
3,1,763,3667,14,0,2,1,3,0,3,2,2,0
3,1,763,3668,0,7,1,2,3,1,2,3,2,1
3,1,763,3669,0,22,4,1,2,1,1,2,1,1
3,1,763,3670,15,0,2,2,3,0,3,3,2,1
3,1,764,3671,0,13,5,3,3,0,3,3,1,2
3,1,764,3672,0,20,6,2,3,1,2,3,2,1
3,1,764,3673,0,14,2,3,2,0,2,3,2,1
3,1,765,3674,0,8,4,3,2,0,2,3,2,1
3,1,766,3675,0,18,2,2,0,0,0,0,0,0
3,1,766,3676,0,12,3,1,2,2,0,3,2,1
3,1,766,3677,0,20,4,3,0,0,0,0,0,0
3,1,766,3678,0,9,4,2,2,1,1,3,0,3
3,1,766,3679,0,26,7,2,0,0,0,0,0,0
3,1,767,3680,0,17,2,2,0,0,0,0,0,0
3,1,767,3681,15,0,3,1,3,0,3,2,1,1
3,1,767,3682,6,0,5,0,3,1,2,1,0,1
3,1,767,3683,0,12,4,1,3,0,3,3,0,3
3,1,767,3684,0,8,4,1,2,1,1,3,3,0
3,1,768,3685,0,10,4,2,2,0,2,3,0,3
3,1,768,3686,13,0,4,4,3,1,2,3,1,2
3,1,768,3687,17,0,6,3,3,0,3,3,1,2
3,1,768,3688,0,18,1,1,0,0,0,0,0,0
3,1,769,3689,12,0,2,2,3,0,3,2,0,2
3,1,769,3690,9,0,4,1,3,0,3,1,0,1
3,1,770,3691,18,0,7,2,3,2,1,2,1,1
3,1,770,3692,0,7,4,4,2,1,1,3,2,1
3,1,770,3693,0,11,2,0,3,0,3,3,1,2
3,1,770,3694,8,0,0,3,3,1,2,2,0,2
3,1,770,3695,15,0,6,4,3,0,3,2,2,0
3,1,771,3696,0,8,2,3,2,2,0,3,0,3
3,1,772,3697,0,19,3,1,0,0,0,0,0,0
3,1,772,3698,0,19,5,5,2,1,1,3,1,2
3,1,772,3699,0,18,2,4,3,0,3,2,1,1
3,1,773,3700,11,0,3,2,3,1,2,2,1,1
3,1,773,3701,24,0,5,4,3,0,3,3,1,2
3,1,773,3702,15,0,3,1,3,1,2,3,0,3
3,1,773,3703,0,23,4,6,1,1,0,3,2,1
3,1,773,3704,0,14,1,3,2,1,1,3,0,3
3,1,774,3705,0,17,2,6,2,1,1,3,2,1
3,1,774,3706,0,9,3,3,3,0,3,3,0,3
3,1,775,3707,8,0,4,3,3,0,3,2,2,0
3,1,775,3708,0,18,5,1,3,0,3,2,1,1
3,1,775,3709,11,0,3,2,3,0,3,2,1,1
3,1,775,3710,0,18,4,4,2,0,2,3,0,3
3,1,776,3711,10,0,2,1,3,0,3,1,1,0
3,1,776,3712,0,9,4,2,2,2,0,3,1,2
3,1,776,3713,10,0,2,1,3,1,2,2,0,2
3,1,777,3714,9,0,2,2,3,0,3,2,0,2
3,1,777,3715,13,0,2,1,3,0,3,2,0,2
3,1,777,3716,0,13,3,3,2,0,2,3,2,1
3,1,778,3717,0,9,0,2,2,1,1,3,2,1
3,1,778,3718,0,29,4,5,2,0,2,3,0,3
3,1,779,3719,18,0,9,2,3,0,3,2,0,2
3,1,779,3720,0,7,1,0,1,0,1,3,2,1
3,1,780,3721,0,12,4,2,1,1,0,3,0,3
3,1,781,3722,0,23,3,5,3,1,2,3,1,2
3,1,781,3723,17,0,6,1,3,2,1,2,1,1
3,1,781,3724,0,12,6,3,1,1,0,3,1,2
3,1,782,3725,0,9,3,2,1,0,1,3,3,0
3,1,782,3726,0,19,2,1,0,0,0,0,0,0
3,1,782,3727,0,15,2,1,2,0,2,3,1,2
3,1,782,3728,18,0,5,1,3,3,0,2,2,0
3,1,782,3729,10,0,6,4,3,1,2,2,1,1
3,1,782,3730,10,0,2,1,3,1,2,2,2,0
3,1,783,3731,16,0,6,3,3,1,2,3,0,3
3,1,783,3732,18,0,5,5,3,1,2,3,1,2
3,1,783,3733,0,18,4,2,3,0,3,3,1,2
3,1,783,3734,10,0,4,1,3,0,3,1,0,1
3,1,784,3735,0,8,5,1,3,0,3,3,0,3
3,1,784,3736,0,12,6,3,1,0,1,3,1,2
3,1,785,3737,7,0,0,0,3,2,1,2,2,0
3,1,785,3738,0,9,4,2,2,2,0,3,1,2
3,1,785,3739,16,0,3,2,3,0,3,2,1,1
3,1,785,3740,8,0,1,2,3,1,2,2,0,2
3,1,785,3741,0,10,3,2,2,1,1,3,2,1
3,1,786,3742,13,0,3,0,3,1,2,1,0,1
3,1,786,3743,0,16,5,0,3,0,3,3,0,3
3,1,786,3744,0,17,4,1,0,0,0,0,0,0
3,1,786,3745,0,11,5,3,2,1,1,3,3,0
3,1,787,3746,7,0,3,1,3,0,3,2,2,0
3,1,787,3747,7,0,4,1,2,2,0,1,0,1
3,1,787,3748,0,22,5,2,2,0,2,3,1,2
3,1,787,3749,0,20,2,2,3,1,2,3,0,3
3,1,787,3750,0,11,0,1,2,0,2,3,2,1
3,1,788,3751,0,11,5,1,2,0,2,3,1,2
3,1,788,3752,0,6,2,2,2,2,0,3,1,2
3,1,788,3753,0,16,4,5,3,0,3,3,2,1
3,1,789,3754,0,8,2,4,2,1,1,3,3,0
3,1,789,3755,0,8,3,4,2,0,2,3,1,2
3,1,790,3756,0,20,4,2,3,1,2,2,2,0
3,1,790,3757,0,11,3,1,2,2,0,3,2,1
3,1,790,3758,10,0,2,1,3,1,2,2,0,2
3,1,791,3759,0,5,2,1,2,1,1,3,1,2
3,1,791,3760,15,0,4,3,3,0,3,2,1,1
3,1,791,3761,0,10,3,2,3,0,3,3,2,1
3,1,791,3762,7,0,4,2,3,0,3,2,0,2
3,1,792,3763,7,0,3,0,3,2,1,2,1,1
3,1,792,3764,11,0,1,1,3,0,3,2,0,2
3,1,792,3765,0,17,6,2,3,2,1,3,1,2
3,1,793,3766,0,8,0,2,3,1,2,3,2,1
3,1,793,3767,0,21,4,2,0,0,0,0,0,0
3,1,793,3768,11,0,5,3,3,0,3,2,2,0
3,1,794,3769,0,13,6,3,3,2,1,3,1,2
3,1,794,3770,0,11,4,1,3,0,3,3,2,1
3,1,794,3771,0,8,4,2,2,1,1,3,0,3
3,1,795,3772,8,0,4,1,3,0,3,2,0,2
3,1,795,3773,9,0,4,3,3,0,3,3,0,3
3,1,795,3774,8,0,1,1,3,0,3,3,1,2
3,1,796,3775,0,9,5,2,2,1,1,3,0,3
3,1,796,3776,10,0,5,0,3,1,2,2,1,1
3,1,797,3777,0,20,5,2,2,0,2,2,1,1
3,1,797,3778,0,13,8,2,2,0,2,3,2,1
3,1,798,3779,0,19,3,2,0,0,0,0,0,0
3,1,798,3780,7,0,1,1,3,0,3,2,0,2
3,1,798,3781,0,14,4,1,2,2,0,2,1,1
3,1,799,3782,10,0,1,1,3,1,2,1,0,1
3,1,799,3783,12,0,6,2,3,3,0,1,1,0
3,4,800,3784,0,7,3,3,1,1,0,3,1,2
3,4,801,3785,21,0,6,3,3,0,3,3,1,2
3,4,801,3786,0,21,3,4,3,2,1,3,1,2
3,4,801,3787,0,11,6,3,2,0,2,3,0,3
3,4,802,3788,11,0,5,4,3,1,2,2,0,2
3,4,802,3789,0,18,7,4,2,1,1,3,0,3
3,4,803,3790,0,8,2,2,2,0,2,3,2,1
3,4,803,3791,5,0,2,4,3,1,2,1,1,0
3,4,803,3792,0,3,0,2,1,1,0,3,3,0
3,4,804,3793,0,9,1,2,2,2,0,3,0,3
3,4,805,3794,6,0,3,4,3,0,3,1,0,1
3,4,805,3795,0,13,5,5,2,0,2,3,0,3
3,4,805,3796,9,0,5,3,3,0,3,2,0,2
3,4,806,3797,8,0,7,2,3,3,0,2,2,0
3,4,806,3798,6,0,3,4,3,3,0,1,0,1
3,4,806,3799,0,16,4,2,2,0,2,3,0,3
3,4,806,3800,0,15,4,3,2,1,1,3,1,2
3,4,807,3801,13,0,5,2,3,0,3,2,1,1
3,4,807,3802,0,18,7,4,2,0,2,3,0,3
3,4,807,3803,0,20,5,3,2,1,1,3,0,3
3,4,807,3804,10,0,2,4,3,2,1,2,1,1
3,4,808,3805,0,7,4,2,1,0,1,3,2,1
3,4,809,3806,0,8,5,3,2,1,1,3,1,2
3,4,809,3807,0,15,5,3,2,2,0,3,1,2
3,4,809,3808,13,0,6,5,3,0,3,3,1,2
3,4,809,3809,8,0,5,2,3,0,3,2,2,0
3,4,810,3810,7,0,3,3,3,2,1,2,1,1
3,4,810,3811,0,17,7,5,2,0,2,3,1,2
3,4,810,3812,12,0,2,4,3,0,3,3,0,3
3,4,810,3813,18,0,3,2,3,0,3,3,1,2
