ID,p3,p4,p5,p6,winRate
307, 0.100000, 0.500000, 1.000000, 0.000000, 0.6551
308, 0.100000, 0.600000, 0.000000, 1.000000, 0.6955
309, 0.100000, 0.600000, 0.100000, 0.900000, 0.694
310, 0.100000, 0.600000, 0.200000, 0.800000, 0.7039
311, 0.100000, 0.600000, 0.300000, 0.700000, 0.7066
312, 0.100000, 0.600000, 0.400000, 0.600000, 0.7108
313, 0.100000, 0.600000, 0.500000, 0.500000, 0.7072
314, 0.100000, 0.600000, 0.600000, 0.400000, 0.7052
315, 0.100000, 0.600000, 0.700000, 0.300000, 0.6929
316, 0.100000, 0.600000, 0.800000, 0.200000, 0.6741
317, 0.100000, 0.600000, 0.900000, 0.100000, 0.6652
318, 0.100000, 0.600000, 1.000000, 0.000000, 0.6512
319, 0.100000, 0.700000, 0.000000, 1.000000, 0.6924
320, 0.100000, 0.700000, 0.100000, 0.900000, 0.6999
321, 0.100000, 0.700000, 0.200000, 0.800000, 0.7087
322, 0.100000, 0.700000, 0.300000, 0.700000, 0.706
323, 0.100000, 0.700000, 0.400000, 0.600000, 0.7079
324, 0.100000, 0.700000, 0.500000, 0.500000, 0.7076
325, 0.100000, 0.700000, 0.600000, 0.400000, 0.6974
326, 0.100000, 0.700000, 0.700000, 0.300000, 0.6943
327, 0.100000, 0.700000, 0.800000, 0.200000, 0.6819
328, 0.100000, 0.700000, 0.900000, 0.100000, 0.676
329, 0.100000, 0.700000, 1.000000, 0.000000, 0.6646
330, 0.100000, 0.800000, 0.000000, 1.000000, 0.6934
331, 0.100000, 0.800000, 0.100000, 0.900000, 0.7027
332, 0.100000, 0.800000, 0.200000, 0.800000, 0.697
333, 0.100000, 0.800000, 0.300000, 0.700000, 0.7055
334, 0.100000, 0.800000, 0.400000, 0.600000, 0.7078
335, 0.100000, 0.800000, 0.500000, 0.500000, 0.7013
336, 0.100000, 0.800000, 0.600000, 0.400000, 0.7016
337, 0.100000, 0.800000, 0.700000, 0.300000, 0.7052
338, 0.100000, 0.800000, 0.800000, 0.200000, 0.6789
339, 0.100000, 0.800000, 0.900000, 0.100000, 0.6694
340, 0.100000, 0.800000, 1.000000, 0.000000, 0.6657
341, 0.100000, 0.900000, 0.000000, 1.000000, 0.6972
342, 0.100000, 0.900000, 0.100000, 0.900000, 0.7009
343, 0.100000, 0.900000, 0.200000, 0.800000, 0.7046
344, 0.100000, 0.900000, 0.300000, 0.700000, 0.7058
345, 0.100000, 0.900000, 0.400000, 0.600000, 0.7197
346, 0.100000, 0.900000, 0.500000, 0.500000, 0.7063
347, 0.100000, 0.900000, 0.600000, 0.400000, 0.7066
348, 0.100000, 0.900000, 0.700000, 0.300000, 0.6815
349, 0.100000, 0.900000, 0.800000, 0.200000, 0.6754
350, 0.100000, 0.900000, 0.900000, 0.100000, 0.678
351, 0.100000, 0.900000, 1.000000, 0.000000, 0.6605
352, 0.100000, 1.000000, 0.000000, 1.000000, 0.6915
353, 0.100000, 1.000000, 0.100000, 0.900000, 0.7072
354, 0.100000, 1.000000, 0.200000, 0.800000, 0.7106
355, 0.100000, 1.000000, 0.300000, 0.700000, 0.7054
356, 0.100000, 1.000000, 0.400000, 0.600000, 0.7086
357, 0.100000, 1.000000, 0.500000, 0.500000, 0.7066
358, 0.100000, 1.000000, 0.600000, 0.400000, 0.71
359, 0.100000, 1.000000, 0.700000, 0.300000, 0.695
360, 0.100000, 1.000000, 0.800000, 0.200000, 0.6793
361, 0.100000, 1.000000, 0.900000, 0.100000, 0.6734
362, 0.100000, 1.000000, 1.000000, 0.000000, 0.6606
363, 0.150000, 0.000000, 0.000000, 1.000000, 0.6769
364, 0.150000, 0.000000, 0.100000, 0.900000, 0.7013
365, 0.150000, 0.000000, 0.200000, 0.800000, 0.7004
366, 0.150000, 0.000000, 0.300000, 0.700000, 0.7097
367, 0.150000, 0.000000, 0.400000, 0.600000, 0.702
368, 0.150000, 0.000000, 0.500000, 0.500000, 0.7054
369, 0.150000, 0.000000, 0.600000, 0.400000, 0.6973
370, 0.150000, 0.000000, 0.700000, 0.300000, 0.694
371, 0.150000, 0.000000, 0.800000, 0.200000, 0.6808
372, 0.150000, 0.000000, 0.900000, 0.100000, 0.6724
373, 0.150000, 0.000000, 1.000000, 0.000000, 0.6606
374, 0.150000, 0.100000, 0.000000, 1.000000, 0.6926
375, 0.150000, 0.100000, 0.100000, 0.900000, 0.698
376, 0.150000, 0.100000, 0.200000, 0.800000, 0.7011
377, 0.150000, 0.100000, 0.300000, 0.700000, 0.7028
378, 0.150000, 0.100000, 0.400000, 0.600000, 0.7068
379, 0.150000, 0.100000, 0.500000, 0.500000, 0.7008
380, 0.150000, 0.100000, 0.600000, 0.400000, 0.7009
381, 0.150000, 0.100000, 0.700000, 0.300000, 0.6926
382, 0.150000, 0.100000, 0.800000, 0.200000, 0.6885
383, 0.150000, 0.100000, 0.900000, 0.100000, 0.6824
384, 0.150000, 0.100000, 1.000000, 0.000000, 0.6596
385, 0.150000, 0.200000, 0.000000, 1.000000, 0.681
386, 0.150000, 0.200000, 0.100000, 0.900000, 0.6874
387, 0.150000, 0.200000, 0.200000, 0.800000, 0.7056
388, 0.150000, 0.200000, 0.300000, 0.700000, 0.7093
389, 0.150000, 0.200000, 0.400000, 0.600000, 0.7095
390, 0.150000, 0.200000, 0.500000, 0.500000, 0.7044
391, 0.150000, 0.200000, 0.600000, 0.400000, 0.6968
392, 0.150000, 0.200000, 0.700000, 0.300000, 0.6994
393, 0.150000, 0.200000, 0.800000, 0.200000, 0.6814
394, 0.150000, 0.200000, 0.900000, 0.100000, 0.6769
395, 0.150000, 0.200000, 1.000000, 0.000000, 0.655
396, 0.150000, 0.300000, 0.000000, 1.000000, 0.6932
397, 0.150000, 0.300000, 0.100000, 0.900000, 0.6972
398, 0.150000, 0.300000, 0.200000, 0.800000, 0.697
399, 0.150000, 0.300000, 0.300000, 0.700000, 0.7105
400, 0.150000, 0.300000, 0.400000, 0.600000, 0.7049
401, 0.150000, 0.300000, 0.500000, 0.500000, 0.702
402, 0.150000, 0.300000, 0.600000, 0.400000, 0.7009
403, 0.150000, 0.300000, 0.700000, 0.300000, 0.6949
404, 0.150000, 0.300000, 0.800000, 0.200000, 0.6825
405, 0.150000, 0.300000, 0.900000, 0.100000, 0.6688
406, 0.150000, 0.300000, 1.000000, 0.000000, 0.667
407, 0.150000, 0.400000, 0.000000, 1.000000, 0.6879
408, 0.150000, 0.400000, 0.100000, 0.900000, 0.6981
409, 0.150000, 0.400000, 0.200000, 0.800000, 0.6978
410, 0.150000, 0.400000, 0.300000, 0.700000, 0.7127
411, 0.150000, 0.400000, 0.400000, 0.600000, 0.7079
412, 0.150000, 0.400000, 0.500000, 0.500000, 0.7103
413, 0.150000, 0.400000, 0.600000, 0.400000, 0.7007
414, 0.150000, 0.400000, 0.700000, 0.300000, 0.6961
415, 0.150000, 0.400000, 0.800000, 0.200000, 0.6912
416, 0.150000, 0.400000, 0.900000, 0.100000, 0.6694
417, 0.150000, 0.400000, 1.000000, 0.000000, 0.6549
418, 0.150000, 0.500000, 0.000000, 1.000000, 0.6926
419, 0.150000, 0.500000, 0.100000, 0.900000, 0.7059
420, 0.150000, 0.500000, 0.200000, 0.800000, 0.7079
421, 0.150000, 0.500000, 0.300000, 0.700000, 0.7076
422, 0.150000, 0.500000, 0.400000, 0.600000, 0.7074
423, 0.150000, 0.500000, 0.500000, 0.500000, 0.7084
424, 0.150000, 0.500000, 0.600000, 0.400000, 0.6948
425, 0.150000, 0.500000, 0.700000, 0.300000, 0.6953
426, 0.150000, 0.500000, 0.800000, 0.200000, 0.6804
427, 0.150000, 0.500000, 0.900000, 0.100000, 0.6666
428, 0.150000, 0.500000, 1.000000, 0.000000, 0.6659
429, 0.150000, 0.600000, 0.000000, 1.000000, 0.6913
430, 0.150000, 0.600000, 0.100000, 0.900000, 0.7085
431, 0.150000, 0.600000, 0.200000, 0.800000, 0.7096
432, 0.150000, 0.600000, 0.300000, 0.700000, 0.7143
433, 0.150000, 0.600000, 0.400000, 0.600000, 0.7076
434, 0.150000, 0.600000, 0.500000, 0.500000, 0.7017
435, 0.150000, 0.600000, 0.600000, 0.400000, 0.696
